,pumpModel,debit,pressure,eff,power,max,NominalQ
11418,ЭЦН5А-400-500,114,666.636458166073,28.6430047982628,28626.4668337844,671,400
11419,ЭЦН5А-400-500,223,606.012914064949,48.6296591586093,30482.5866257339,671,400
11420,ЭЦН5А-400-500,378,520.747222843174,64.1131976076105,34794.7498329717,671,400
11421,ЭЦН5А-400-500,236,597.496230930278,50.2690166222296,30782.8873796655,671,400
11422,ЭЦН5А-400-500,445,461.395780156097,62.852722329723,37030.3232413433,671,400
11423,ЭЦН5А-400-500,77,682.622715387447,19.3475003901989,28224.9417936079,671,400
11424,ЭЦН5А-400-500,191,626.80578061065,44.5177013181265,29754.4590092926,671,400
11425,ЭЦН5А-400-500,424,484.153032031412,63.9861506422471,36359.7211316017,671,400
11426,ЭЦН5А-400-500,404,504.474736114058,64.7935445601492,35692.549942092,671,400
11427,ЭЦН5А-400-500,512,368.559464158634,55.5254877129796,38168.7485912823,671,400
11428,ЭЦН5А-400-500,469,432.704224892259,61.0724539533998,37621.2553563683,671,400
11429,ЭЦН5А-400-500,506,379.623129893454,56.6985574404821,38171.9186093107,671,400
11430,ЭЦН5А-400-500,44,696.880728584888,11.0569153776013,27866.8248658828,671,400
11431,ЭЦН5А-400-500,48,695.152484560956,12.0618347730677,27910.2329783344,671,400
11432,ЭЦН5А-400-500,386,516.288858975988,64.4052644689785,35080.9843514173,671,400
11433,ЭЦН5А-400-500,462,441.315699913354,61.6306167382423,37463.974839566,671,400
11434,ЭЦН5А-400-500,647,41.1760108319786,7.21621662102336,36719.3965317605,671,400
11435,ЭЦН5А-400-500,140,655.402872010514,35.1749808687942,28908.6195647193,671,400
11436,ЭЦН5А-400-500,637,70.6848272156187,12.2533762134926,36910.7216958804,671,400
11437,ЭЦН5А-400-500,170,639.498693991119,41.3444154206609,29345.2580651945,671,400
11438,ЭЦН5А-400-500,244,592.255195155096,51.2778519844575,30967.6878436234,671,400
11439,ЭЦН5А-400-500,447,459.143751000936,62.7249800550655,37090.5586723277,671,400
11440,ЭЦН5А-400-500,551,296.645636882305,47.9005344842136,38148.1434740979,671,400
11441,ЭЦН5А-400-500,606,162.162158004903,27.8685709501472,37503.8297046521,671,400
11442,ЭЦН5А-400-500,18,708.114314740448,4.52493930706993,27584.672134948,671,400
11443,ЭЦН5А-400-500,270,575.221828885753,54.5565669116981,31568.2893514866,671,400
11444,ЭЦН5А-400-500,330,542.491252911418,61.1372717929633,33192.4632462077,671,400
11445,ЭЦН5А-400-500,42,697.744850596854,10.5544556798682,27845.1208096571,671,400
11446,ЭЦН5А-400-500,278,569.980793110571,55.5654022739259,31753.0898154445,671,400
11447,ЭЦН5А-400-500,295,558.843592088308,57.7091774186601,32145.7908013551,671,400
11448,ЭЦН5А-400-500,298,556.878203672615,58.0874906794956,32215.0909753393,671,400
11449,ЭЦН5А-400-500,304,552.966118165161,58.8340210406153,32353.6176206732,671,400
11450,ЭЦН5А-400-500,311,549.473635141387,59.5594757398878,32551.6898371987,671,400
11451,ЭЦН5А-400-500,528,339.056355532448,52.397301772973,38160.2952098733,671,400
11452,ЭЦН5А-400-500,50,694.28836254899,12.5642944708009,27931.9370345601,671,400
11453,ЭЦН5А-400-500,237,596.84110145838,50.3951210425081,30805.9874376602,671,400
11454,ЭЦН5А-400-500,463,440.085489196055,61.5508791975505,37486.4434848234,671,400
11455,ЭЦН5А-400-500,544,309.553246906262,49.2691158329665,38151.8418284644,671,400
11456,ЭЦН5А-400-500,659,16.2444019594148,2.92352644737697,36556.3614659775,671,400
11457,ЭЦН5А-400-500,0,715.891412848143,0.002802027471263,27389.3356289161,671,400
11458,ЭЦН5А-400-500,293,560.153851032104,57.4569685781032,32099.5906853656,671,400
11459,ЭЦН5А-400-500,351,534.925709852897,62.9128838588022,33849.0235701115,671,400
11460,ЭЦН5А-400-500,504,383.311018471727,57.0895806829829,38172.9752819868,671,400
11461,ЭЦН5А-400-500,610,150.358631451447,25.8537071131595,37427.2996390041,671,400
11462,ЭЦН5А-400-500,39,699.041033614803,9.80076613326837,27812.5647253184,671,400
11463,ЭЦН5А-400-500,84,679.598288345565,21.106109332265,28300.905990398,671,400
11464,ЭЦН5А-400-500,144,653.709873183237,36.1928764723819,28952.0276771708,671,400
11465,ЭЦН5А-400-500,181,632.853320756014,43.0313147871904,29556.0297216699,671,400
11466,ЭЦН5А-400-500,365,527.99206412735,63.6385889578874,34329.6187404977,671,400
11467,ЭЦН5А-400-500,394,511.830495108803,64.6973313303466,35367.2188698628,671,400
11468,ЭЦН5А-400-500,599,182.818329473451,31.3945826648756,37637.757319536,671,400
11469,ЭЦН5А-400-500,30,702.929582668651,7.53969749346904,27714.8964723025,671,400
11470,ЭЦН5А-400-500,176,635.877090828696,42.2881215217224,29456.8150778585,671,400
11471,ЭЦН5А-400-500,389,514.616972525794,64.5147895419916,35188.3222958344,671,400
11472,ЭЦН5А-400-500,547,304.021414038852,48.6825809692152,38150.2568194502,671,400
11473,ЭЦН5А-400-500,145,653.242566980598,36.4311301131272,28963.629048149,671,400
11474,ЭЦН5А-400-500,172,638.296106886841,41.693566909348,29378.6934561277,671,400
11475,ЭЦН5А-400-500,453,452.296145488302,62.3284187712657,37260.5208737019,671,400
11476,ЭЦН5А-400-500,123,662.747909112226,30.9040734380621,28724.1350868003,671,400
11477,ЭЦН5А-400-500,165,642.508045470477,40.4931509416514,29261.6695878615,671,400
11478,ЭЦН5А-400-500,501,388.848975026032,57.6773942790034,38174.9636560651,671,400
11479,ЭЦН5А-400-500,513,366.715519869497,55.3299760917292,38168.2202549442,671,400
11480,ЭЦН5А-400-500,464,438.855278478756,61.4711416568587,37508.9121300809,671,400
11481,ЭЦН5А-400-500,475,425.322960588463,60.5940287092492,37756.0672279131,671,400
11482,ЭЦН5А-400-500,478,421.632328436565,60.3548160871739,37823.4731636855,671,400
11483,ЭЦН5А-400-500,559,281.894082569212,46.3364415142103,38143.9167833935,671,400
11484,ЭЦН5А-400-500,661,13.434226641103,2.43148595626382,36535.4861705129,671,400
11485,ЭЦН5А-400-500,83,680.030349351548,20.8548794833984,28290.0539622851,671,400
11486,ЭЦН5А-400-500,312,549.106141339809,59.642517637418,32585.4147534623,671,400
11487,ЭЦН5А-400-500,334,541.022731005483,61.4697386534058,33327.3629112623,671,400
11488,ЭЦН5А-400-500,471,430.243803457661,60.9129788720163,37666.1926468832,671,400
11489,ЭЦН5А-400-500,221,607.323173008745,48.3774503180524,30436.3865097444,671,400
11490,ЭЦН5А-400-500,636,73.6357088539828,12.7570921727395,36929.8542122924,671,400
11491,ЭЦН5А-400-500,54,692.560118525057,13.5692138662673,27975.3451470116,671,400
11492,ЭЦН5А-400-500,283,566.705145751081,56.1959243753183,31868.5901054182,671,400
11493,ЭЦН5А-400-500,438,469.27788219916,63.2998202910239,36820.696322557,671,400
11494,ЭЦН5А-400-500,499,392.414389866402,58.0428428761179,38167.9530274587,671,400
11495,ЭЦН5А-400-500,7,712.866985806261,1.76141096953741,27465.2998257063,671,400
11496,ЭЦН5А-400-500,146,652.745050609397,36.6582612897685,28976.9788858131,671,400
11497,ЭЦН5А-400-500,261,581.117994132833,53.4216271291917,31360.388829534,671,400
11498,ЭЦН5А-125-1700,1,1881.63486909527,0.706932401448249,24335.0020389277,222,125
11499,ЭЦН5А-125-1700,37,1885.34688066783,25.9993981403842,28937.338356583,222,125
11500,ЭЦН5А-125-1700,105,1830.17515285684,53.8669843155759,40575.3678515371,222,125
11501,ЭЦН5А-125-1700,192,263.278700828455,10.0897304757503,52756.1731143992,222,125
11502,ЭЦН5А-125-1700,145,1412.60744807868,49.2060907252305,47326.5813162881,222,125
11503,ЭЦН5А-125-1700,47,1887.11586003428,32.3619252821896,30335.0974296419,222,125
11504,ЭЦН5А-125-1700,73,1876.02009434292,43.8908911488353,34670.1444398644,222,125
11505,ЭЦН5А-125-1700,38,1885.44982414119,26.7015753368343,29069.8114055581,222,125
11506,ЭЦН5А-125-1700,100,1847.25363398075,53.2328832063091,39490.1094872223,222,125
11507,ЭЦН5А-125-1700,112,1802.76804666588,54.6522787546497,42008.1121915383,222,125
11508,ЭЦН5А-125-1700,130,1652.90402539406,54.2111222713131,45054.1188512862,222,125
11509,ЭЦН5А-125-1700,214,50.4801347252337,1.95611439728949,55279.4609304113,222,125
11510,ЭЦН5А-125-1700,7,1882.25351045406,4.92227990448382,25102.0580918703,222,125
11511,ЭЦН5А-125-1700,10,1882.56283113346,7.0299536560016,25485.5861183415,222,125
11512,ЭЦН5А-125-1700,16,1883.18147249226,11.2453011590372,26252.6421712841,222,125
11513,ЭЦН5А-125-1700,58,1883.12636137737,37.7740188791617,32200.9741427289,222,125
11514,ЭЦН5А-125-1700,12,1882.76904491973,8.43506949034679,25741.2714693224,222,125
11515,ЭЦН5А-125-1700,64,1880.27116995048,40.2206288987022,33188.6422615831,222,125
11516,ЭЦН5А-125-1700,97,1856.88191354901,52.8242630592865,38834.8515343005,222,125
11517,ЭЦН5А-125-1700,74,1875.54775260875,44.2986980655168,34834.7557930068,222,125
11518,ЭЦН5А-125-1700,52,1886.47980478829,35.1475454076046,31105.4138825572,222,125
11519,ЭЦН5А-125-1700,116,1777.68993031605,54.8750090553411,42711.0730711624,222,125
11520,ЭЦН5А-125-1700,179,589.64533092736,22.4281348092262,51089.3246414001,222,125
11521,ЭЦН5А-125-1700,193,250.797294729568,9.61304392891996,52870.3891158937,222,125
11522,ЭЦН5А-125-1700,173,754.14765097733,28.6445580498841,50293.6383574912,222,125
11523,ЭЦН5А-125-1700,152,1259.23018842717,44.9429938340386,48100.7265436571,222,125
11524,ЭЦН5А-125-1700,186,393.373535039478,15.0362773985874,52010.7803653553,222,125
11525,ЭЦН5А-125-1700,94,1864.5208451425,52.2970331408855,38179.8634440975,222,125
11526,ЭЦН5А-125-1700,211,78.9254644676772,3.04343307392517,54935.2785885783,222,125
11527,ЭЦН5А-125-1700,41,1886.06065526054,28.6465585710712,29477.4265349053,222,125
11528,ЭЦН5А-125-1700,124,1719.17171837949,55.048786069861,44079.3987139667,222,125
11529,ЭЦН5А-125-1700,101,1843.83793775597,53.3597034281624,39707.1611600853,222,125
11530,ЭЦН5А-125-1700,153,1237.36142228222,44.3287532629589,48206.40518434,222,125
11531,ЭЦН5А-125-1700,30,1884.62496899612,21.0811119994535,28042.43962815,222,125
11532,ЭЦН5А-125-1700,129,1664.74801952716,54.3880890267607,44890.0063810619,222,125
11533,ЭЦН5А-125-1700,166,935.783570970859,35.1841861679011,49452.4967390361,222,125
11534,ЭЦН5А-125-1700,3,1881.84108288153,2.11204823579344,24590.6873899086,222,125
11535,ЭЦН5А-125-1700,72,1876.4924360771,43.4830842321539,34505.533086722,222,125
11536,ЭЦН5А-125-1700,149,1325.65018741476,46.8163977213909,47789.7401748098,222,125
11537,ЭЦН5А-125-1700,151,1281.3701880897,45.5674617964894,47997.064420708,222,125
11538,ЭЦН5А-125-1700,188,336.051396628857,12.8805403943675,52282.5482909344,222,125
11539,ЭЦН5А-125-1700,84,1870.82433526702,48.3767672323314,36480.8693244304,222,125
11540,ЭЦН5А-125-1700,155,1191.27319950663,43.0116347289167,48400.2859786798,222,125
11541,ЭЦН5А-125-1700,162,1030.31410271631,38.232789662423,49071.4910790136,222,125
11542,ЭЦН5А-125-1700,143,1452.43166637568,50.1670188317245,47075.3429847887,222,125
11543,ЭЦН5А-125-1700,207,116.852570790935,4.49319130943941,54476.3687994677,222,125
11544,ЭЦН5А-125-1700,33,1884.93428967552,23.1887857509713,28425.9676546213,222,125
11545,ЭЦН5А-125-1700,197,211.670336599081,8.117586898225,53329.0943266911,222,125
11546,ЭЦН5А-125-1700,0,1881.53176220213,0.004374484275654,24207.1593634373,222,125
11547,ЭЦН5А-125-1700,146,1390.37786949453,48.5858827674376,47459.8492161033,222,125
11548,ЭЦН5А-125-1700,219,7.38974718575328,0.299082783978014,55822.4038076217,222,125
11549,ЭЦН5А-125-1700,59,1882.63287862134,38.181594315295,32381.7558962999,222,125
11550,ЭЦН5А-125-1700,83,1871.2966770012,47.9689603156499,36316.2579712881,222,125
11551,ЭЦН5А-125-1700,104,1833.59084908162,53.7401640937225,40358.3161786741,222,125
11552,ЭЦН5А-125-1700,138,1544.56559530939,52.3282396451103,46312.1163724468,222,125
11553,ЭЦН5А-125-1700,122,1733.45302341653,54.9995535520626,43727.801158576,222,125
11554,ЭЦН5А-125-1700,85,1870.35199353285,48.7845741490128,36645.4806775728,222,125
11555,ЭЦН5А-125-1700,178,617.062384269021,23.4642053493358,50956.7102607486,222,125
11556,ЭЦН5А-125-1700,165,959.835705164134,35.9875577554582,49355.0298640003,222,125
11557,ЭЦН5А-125-1700,54,1885.77730905824,36.1375366483673,31459.753081699,222,125
11558,ЭЦН5А-125-1700,218,13.3230332178396,0.533373158942388,55756.5041714792,222,125
11559,ЭЦН5А-125-1700,53,1886.33712409239,35.6812867140404,31279.238444473,222,125
11560,ЭЦН5А-125-1700,69,1877.90946127961,42.2596634821095,34011.6990272949,222,125
11561,ЭЦН5А-125-1700,181,534.811224244037,20.3559937290068,51354.553402703,222,125
11562,ЭЦН5А-125-1700,132,1630.65021143714,53.8905034549692,45398.5650443491,222,125
11563,ЭЦН5А-125-1700,154,1214.31731089443,43.6701939959378,48303.3455815099,222,125
11564,ЭЦН5А-125-1700,206,126.33434737175,4.85563086831797,54361.64135219,222,125
11565,ЭЦН5А-125-1700,77,1874.13072740623,45.5221188155611,35328.5898524339,222,125
11566,ЭЦН5А-125-1700,177,644.479437610683,24.5002758894454,50824.0958800971,222,125
11567,ЭЦН5А-125-1700,106,1827.04162048952,54.0024154402519,40801.9132622798,222,125
11568,ЭЦН5А-125-1700,135,1590.07696057911,53.2539992945606,45830.0727577188,222,125
11569,ЭЦН5А-125-1700,34,1885.03739656866,23.8913436681439,28553.8103301117,222,125
11570,ЭЦН5А-125-1700,23,1883.90322074419,16.1632065792453,27147.540899717,222,125
11571,ЭЦН5А-125-1700,180,562.228277585698,21.3920642691165,51221.9390220516,222,125
11572,ЭЦН5А-125-1700,123,1726.47204716971,55.0345532162449,43898.6884670822,222,125
11573,ЭЦН5А-125-1700,29,1884.52186210299,20.3785540822809,27914.5969526596,222,125
11574,ЭЦН5А-125-1700,66,1879.32648648213,41.0362427320652,33517.8649678678,222,125
11575,ЭЦН5А-125-1700,210,88.4072410484917,3.40587263280372,54820.5511413007,222,125
11576,ЭЦН5А-125-1700,167,911.521686149126,34.3602042233807,49561.7794008995,222,125
11577,ЭЦН5А-125-1700,78,1873.65838567206,45.9299257322426,35493.2012055762,222,125
11578,ЭЦН5А-125-1700,21,1883.69700695793,14.7580907449001,26891.8555487362,222,125
11579,ЭЦН5А-125-1700,68,1878.38180301379,41.8518565654281,33847.0876741526,222,125
11580,ЭЦН5А-125-1700,128,1676.59201366027,54.5650557822084,44725.8939108375,222,125
11581,ЭЦН5А-125-1700,163,1006.68146977995,37.4706387887925,49166.0040073425,222,125
11582,ЭЦН5А-125-1700,70,1877.43711954544,42.667470398791,34176.3103804373,222,125
11583,ЭЦН5А-125-1700,40,1885.69180193653,27.9928556751315,29337.1715851934,222,125
11584,ЭЦН5А-125-1700,26,1884.21254142359,18.2708803307631,27531.0689261883,222,125
11585,ЭЦН5А-125-1700,36,1885.24361035492,25.2964595024891,28809.4956810925,222,125
11586,ЭЦН5А-125-1700,221,1.12390816326524,0.046282798833821,55873.80696793,222,125
11587,ЭЦН5А-125-1700,185,421.999594630098,16.1110600581057,51880.0673570942,222,125
11588,ЭЦН5А-125-1700,63,1880.74351168465,39.8128219820208,33024.0309084407,222,125
11589,ЭЦН5А-125-1700,195,230.63388976071,8.84246601598212,53099.6394321358,222,125
11590,ЭЦН5А-125-1700,32,1884.83118278239,22.4862278337987,28298.1249791308,222,125
11591,ЭЦН5А-125-1700,61,1881.688195153,38.9972081486579,32694.808202156,222,125
11592,ЭЦН5А-125-1700,131,1641.06003126095,54.0341555158654,45218.2313215105,222,125
11593,ЭЦН5А-125-1700,198,202.188560018266,7.75514733934644,53443.8217739688,222,125
11594,ЭЦН5А-125-1700,213,59.9619113060482,2.31855395616805,55164.7334831337,222,125
11595,ЭЦН5А-125-1700,4,1881.94418977466,2.81460615296603,24718.530065399,222,125
11596,ЭЦН5А-125-1700,196,221.152113179895,8.48002645710356,53214.3668794134,222,125
11597,ЭЦН5А-125-1700,113,1797.77996361656,54.7234317744338,42206.6907424425,222,125
11598,ЭЦН5А-125-1700,60,1882.16053688717,38.5894012319764,32530.1968490136,222,125
11599,ЭЦН5А-125-1700,88,1868.93496833033,50.0079948990572,37139.3147369999,222,125
11600,ЭЦН5А-125-1700,150,1303.51018775223,46.1919297589402,47893.4022977589,222,125
11601,ЭЦН5А-125-1700,144,1433.89459325335,49.7679502035214,47203.9088405081,222,125
11602,ЭЦН5А-125-1700,208,107.370794210121,4.13075175056085,54591.0962467454,222,125
11603,ЭЦН5А-125-1700,217,22.03480498279,0.868795720653807,55647.9437821593,222,125
11604,ЭЦН5А-125-1700,109,1815.96675058161,54.3567307347398,41420.4588503844,222,125
11605,ЭЦН5А-125-1700,187,364.780416736142,13.9647697633645,52141.4933736165,222,125
11606,ЭЦН5А-125-1700,142,1471.51342214777,50.626340493815,46911.9850339922,222,125
11607,ЭЦН5А-125-1700,98,1854.08502643032,52.9792427626024,39056.0061414964,222,125
11608,ЭЦН5А-125-1700,118,1762.94429468288,54.9165238875816,43049.1889012953,222,125
11609,ЭЦН5А-125-1700,24,1884.00632763733,16.8657644964179,27275.3835752075,222,125
11610,ЭЦН5А-125-1700,28,1884.41875520986,19.6759961651083,27786.7542771691,222,125
11611,ЭЦН5А-125-1700,86,1869.87965179868,49.1923810656943,36810.0920307152,222,125
11612,ЭЦН5А-125-1700,5,1882.0472966678,3.51716407013863,24846.3727408894,222,125
11613,ЭЦН5А-125-1700,159,1100.47718052158,40.4467452983059,48794.0823888744,222,125
11614,ЭЦН5А-125-1700,91,1867.41060776436,51.2170763184566,37638.0371330347,222,125
11615,ЭЦН5А-125-1700,171,808.981757660653,30.7166991301033,50028.4095961882,222,125
11616,ЭЦН5А-125-1700,184,450.625654220718,17.185842717624,51749.354348833,222,125
11617,ЭЦН5А-125-1700,215,40.9983581444191,1.59367483841093,55394.188377689,222,125
11618,ЭЦН5А-125-1700,31,1884.72807588926,21.7836699166261,28170.2823036404,222,125
11619,ЭЦН5А-125-1700,158,1122.14086534324,41.0359569278533,48691.1071701895,222,125
11620,ЭЦН5А-125-1700,67,1878.85414474796,41.4440496487466,33682.4763210102,222,125
11621,ЭЦН5А-125-1700,140,1510.30878682395,51.555888141171,46620.0612274764,222,125
11622,ЭЦН5А-125-1700,189,309.47038468206,11.8668417446262,52451.6705948419,222,125
11623,ЭЦН5А-125-1700,57,1883.73083449811,37.3676587159062,32014.0322366137,222,125
11624,ЭЦН5А-125-1700,43,1886.79836190857,29.9589411086319,29758.1448232729,222,125
11625,ЭЦН5А-125-1700,90,1868.15128790717,50.8451177283874,37468.5374432846,222,125
11626,ЭЦН5А-125-1700,199,192.706783437452,7.39270778046788,53558.5492212464,222,125
11627,ЭЦН5А-125-1700,81,1872.24136046954,47.153346482287,35987.0352650033,222,125
11628,ЭЦН5А-125-1700,107,1823.20691257653,54.1113780843147,41007.8287830914,222,125
11629,ЭЦН5А-125-1700,204,145.297900533379,5.58050998607509,54132.1864576347,222,125
11630,ЭЦН5А-125-1700,49,1887.025287728,33.5177355828043,30625.1692826639,222,125
11631,ЭЦН5А-125-1700,103,1837.0065453064,53.6133438718692,40141.2645058112,222,125
11632,ЭЦН5А-125-1700,114,1790.94094057609,54.7661479544439,42374.7426887906,222,125
11633,ЭЦН5А-125-1700,120,1748.1986590497,54.9580387198221,43388.4950299356,222,125
11634,ЭЦН5А-125-1700,92,1866.70565640614,51.5910567414341,37815.0339141282,222,125
11635,ЭЦН5А-125-1700,161,1054.46137827422,39.0441253604575,48976.9781506847,222,125
11636,ЭЦН5А-125-1700,200,183.225006856637,7.03026822158932,53673.2766685241,222,125
11637,ЭЦН5А-125-1700,9,1882.45972424033,6.32739573882901,25357.7434428511,222,125
11638,ЭЦН5А-125-1700,25,1884.10943453046,17.5683224135905,27403.2262506979,222,125
11639,ЭЦН5А-125-1700,46,1887.27840819537,31.805537737516,30190.0615031309,222,125
11640,ЭЦН5А-125-1700,169,863.815864343976,32.7888402103226,49780.3447246262,222,125
11641,ЭЦН5А-125-1700,136,1575.81587851956,52.9942951666674,45987.7247419443,222,125
11642,ЭЦН5А-125-1700,148,1347.79018707729,47.4408656838417,47687.3838323066,222,125
11643,ЭЦН5А-125-1700,87,1869.4073100645,49.6001879823757,36974.7033838575,222,125
11644,ЭЦН5А-125-1700,191,276.100921026917,10.5860614349373,52641.9571129047,222,125
11645,ЭЦН5А-125-1700,134,1603.55813840005,53.4615903772501,45686.4313033698,222,125
11646,ЭЦН5А-125-1700,156,1168.22908811883,42.3530754618956,48497.2263758497,222,125
11647,ЭЦН5А-125-1700,190,289.852232652396,11.1119633824952,52544.4874539584,222,125
11648,ЭЦН5А-125-1700,11,1882.6659380266,7.7325115731742,25613.4287938319,222,125
11649,ЭЦН5А-125-1700,50,1887.04514501104,34.1272069228419,30770.2052091749,222,125
11650,ЭЦН5А-125-1700,212,69.4436878868627,2.68099351504661,55050.006035856,222,125
11651,ЭЦН5А-125-1700,62,1881.21585341882,39.4050150653393,32859.4195552984,222,125
11652,ЭЦН5А-125-1700,45,1887.20643234056,31.2061149815749,30045.6010208236,222,125
11653,ЭЦН5А-125-1700,65,1879.7988282163,40.6284358153837,33353.2536147255,222,125
11654,ЭЦН5А-125-1700,102,1840.42224153119,53.4865236500158,39924.2128329482,222,125
11655,ЭЦН5А-125-1700,157,1145.18497673104,41.6945161948745,48594.1667730196,222,125
11656,ЭЦН5А-125-1700,127,1688.43600779338,54.7420225376561,44561.7814406132,222,125
11657,ЭЦН5А-125-1700,141,1490.91110448586,51.091114317493,46766.0231307343,222,125
11658,ЭЦН5А-125-1700,111,1808.11257294796,54.5873629566397,41812.5187899751,222,125
11659,ЭЦН5А-125-1700,71,1876.96477781127,43.0752773154724,34340.9217335797,222,125
11660,ЭЦН5А-125-1700,194,240.115666341524,9.20490557486068,52984.9119848581,222,125
11661,ЭЦН5А-125-1700,39,1885.52041049857,27.3341760335105,29202.3312259827,222,125
11662,ЭЦН5А-125-1700,115,1784.10191753562,54.8109576093701,42542.9078799765,222,125
11663,ЭЦН5А-125-1700,35,1885.14050346179,24.5939015853165,28681.6530056021,222,125
11664,ЭЦН5А-125-1700,182,507.877773401958,19.3354080366607,51487.9283323106,222,125
11665,ЭЦН5А-125-1700,80,1872.71370220371,46.7455395656055,35822.423911861,222,125
11666,ЭЦН5А-125-1700,117,1770.42387145469,54.9005769192225,42879.5358369751,222,125
11667,ЭЦН5А-125-1700,76,1874.6030691404,45.1143118988797,35163.9784992915,222,125
11668,ЭЦН5А-125-1700,110,1811.94097532269,54.4681205623174,41615.673006462,222,125
11669,ЭЦН5А-125-1700,170,837.007528372516,31.7965055246298,49895.7952155367,222,125
11670,ЭЦН5А-125-1700,6,1882.15040356093,4.21972198731122,24974.2154163798,222,125
11671,ЭЦН5А-125-1700,201,173.743230275823,6.66782866271076,53788.0041158017,222,125
11672,ЭЦН5А-125-1700,22,1883.80011385106,15.4606486620727,27019.6982242266,222,125
11673,ЭЦН5А-125-1700,176,671.896490952345,25.5363464295551,50691.4814994456,222,125
11674,ЭЦН5А-125-1700,13,1882.87215181286,9.13762740751939,25869.1141448128,222,125
11675,ЭЦН5А-125-1700,15,1883.07836559913,10.5427432418646,26124.7994957936,222,125
11676,ЭЦН5А-125-1700,20,1883.59390006479,14.0555328277276,26764.0128732458,222,125
11677,ЭЦН5А-125-1700,95,1862.78276598942,52.5282775306738,38397.1714232498,222,125
11678,ЭЦН5А-125-1700,93,1866.59330668176,52.0408542494775,37998.2640836338,222,125
11679,ЭЦН5А-125-1700,96,1859.83985756297,52.6774144792599,38614.9824489902,222,125
11680,ЭЦН5А-125-1700,19,1883.49079317166,13.352974910555,26636.1701977553,222,125
11681,ЭЦН5А-125-1700,55,1884.99779922716,36.5549383893953,31646.3085769274,222,125
11682,ЭЦН5А-125-1700,44,1886.95018761613,30.572878845352,29901.8729220482,222,125
11683,ЭЦН5А-125-1700,14,1882.975258706,9.84018532469199,25996.9568203032,222,125
11684,ЭЦН5А-125-1700,8,1882.3566173472,5.62483782165641,25229.9007673607,222,125
11685,ЭЦН5А-125-1700,79,1873.18604393789,46.3377326489241,35657.8125587186,222,125
11686,ЭЦН5А-125-1700,164,983.048836843584,36.7084879151621,49260.5169356714,222,125
11687,ЭЦН5А-125-1700,99,1850.9810611086,53.1202485878992,39275.124706091,222,125
11688,ЭЦН5А-125-1700,168,887.364676641623,33.546527457342,49671.0620627628,222,125
11689,ЭЦН5А-125-1700,139,1527.56852033221,51.9460734480671,46467.1881124051,222,125
11690,ЭЦН5А-125-1700,160,1077.68829049507,39.7621820730235,48893.908849631,222,125
11691,ЭЦН5А-125-1700,108,1819.37032180962,54.2252969339365,41214.316037667,222,125
11692,ЭЦН5А-125-1700,202,164.261453695008,6.3053891038322,53902.7315630794,222,125
11693,ЭЦН5А-125-1700,18,1883.38768627853,12.6504169933824,26508.3275222649,222,125
11694,ЭЦН5А-125-1700,48,1887.07057388114,32.9398304324969,30480.1333561529,222,125
11695,ЭЦН5А-125-1700,89,1868.46262659616,50.4158018157386,37303.9260901423,222,125
11696,ЭЦН5А-125-1700,17,1883.2845793854,11.9478590762098,26380.4848467745,222,125
11697,ЭЦН5А-125-1700,27,1884.31564831673,18.9734382479357,27658.9116016787,222,125
11698,ЭЦН5А-125-1700,147,1368.67341036966,47.9959303133688,47577.9124615274,222,125
11699,ЭЦН5А-125-1700,203,154.779677114193,5.94294954495364,54017.4590103571,222,125
11700,ЭЦН5А-125-1700,209,97.8890176293063,3.76831219168228,54705.823694023,222,125
11701,ЭЦН5А-125-1700,125,1710.86297569392,55.0416408930073,44244.5844590911,222,125
11702,ЭЦН5А-125-1700,51,1886.71591600872,34.6440694332837,30931.5893206414,222,125
11703,ЭЦН5А-125-1700,133,1617.0134994174,53.6718933313322,45542.4009488057,222,125
11704,ЭЦН5А-125-1700,75,1875.07541087458,44.7065049821982,34999.3671461491,222,125
11705,ЭЦН5А-125-1700,174,726.730597635668,27.6084875097744,50426.2527381427,222,125
11706,ЭЦН5А-125-1700,175,699.313544294006,26.5724169696647,50558.8671187941,222,125
11707,ЭЦН5А-125-1700,82,1871.76901873537,47.5611533989684,36151.6466181457,222,125
11708,ЭЦН5А-125-1700,205,135.816123952564,5.21807042719653,54246.9139049124,222,125
11709,ЭЦН5А-125-1700,137,1559.794318769,52.6570679781018,46142.8159563907,222,125
11710,ЭЦН5А-125-1700,42,1886.62196703689,29.340219953188,29617.6814846172,222,125
11711,ЭЦН5А-125-1700,119,1755.57147686629,54.9372813037019,43218.8419656154,222,125
11712,ЭЦН5А-125-1700,121,1740.82584123312,54.9787961359423,43558.1480942558,222,125
11713,ЭЦН5А-125-1700,172,781.564704318991,29.6806285899937,50161.0239768397,222,125
11714,ЭЦН5А-125-1700,56,1884.33530761886,36.9636177389389,31830.3271809464,222,125
11715,ЭЦН5А-125-1700,220,3.37172448979591,0.138848396501459,55845.669693599,222,125
11716,ЭЦН5А-125-1700,183,479.251713811338,18.2606253771424,51618.6413405718,222,125
11717,ЭЦН5А-125-1700,126,1701.22617163287,54.9625328428125,44402.6277563614,222,125
11718,ЭЦН5А-125-1700,2,1881.7379759884,1.40949031862084,24462.8447144181,222,125
11719,ЭЦН5А-125-1700,216,31.5165815636044,1.23123527953237,55508.9158249666,222,125
